mmsi,lat,lon,Sog,Cog,timestamp
68,30.356488,121.79761,15.8,77,1533171578
68,30.355952,121.796825,15.8,90,1533171590
68,30.355397,121.795935,15.8,79,1533171602
68,30.355952,121.796825,15.8,51,1533171609
68,30.354623,121.794758,15.8,44,1533171620
68,30.354102,121.793977,15.8,220,1533171632
68,30.353833,121.793588,15.8,78,1533171639
68,30.353563,121.793205,15.8,76,1533171644
68,30.353303,121.792818,15.8,98,1533171650
68,30.35304,121.79244,15.8,84,1533171656
68,30.352778,121.792067,15.8,85,1533171662
68,30.35252,121.791692,15.7,85,1533171669
68,30.352017,121.790928,15.7,90,1533171680
68,30.351768,121.79055,15.7,94,1533171686
68,30.351523,121.790165,15.7,105,1533171692
68,30.352017,121.790928,15.7,91,1533171699
68,30.35075,121.789017,15.7,78,1533171710
68,30.350492,121.788625,15.7,99,1533171717
68,30.349463,121.78707,15.8,82,1533171720
68,30.349252,121.786752,15.7,82,1533171726
68,30.348955,121.786305,15.7,91,1533171732
68,30.348697,121.785903,15.7,87,1533171739
68,30.348435,121.785488,15.8,155,1533171745
68,30.348227,121.78515,15.8,58,1533171750
68,30.347927,121.784678,15.8,224,1533171757
68,30.347413,121.783888,15.8,217,1533171768
68,30.347193,121.783562,15.8,244,1533171774
68,30.346885,121.783097,15.8,260,1533171780
68,30.346667,121.782787,15.8,267,1533171786
68,30.345645,121.781272,15.8,272,1533171810
68,30.345108,121.780425,15.8,270,1533171822
68,30.34486,121.780038,15.8,256,1533171828
68,30.344388,121.779337,15.7,271,1533171840
68,30.343873,121.77857,15.8,275,1533171852
68,30.343612,121.778195,15.8,262,1533171858
68,30.3431,121.77743,15.7,276,1533171870
68,30.342603,121.776635,15.8,261,1533171882
68,30.342352,121.776237,15.8,270,1533171889
68,30.3431,121.77743,15.7,247,1533171909
68,30.34109,121.774233,15.8,268,1533171918
68,30.340843,121.773847,15.8,271,1533171925
68,30.340337,121.773058,15.8,257,1533171936
68,30.340088,121.772662,15.8,98,1533171942
68,30.339817,121.772278,15.8,136,1533171948
68,30.339267,121.77143,15.8,264,1533171960
68,30.338748,121.770667,15.7,271,1533171972
68,30.338583,121.770412,15.7,268,1533171978
68,30.338247,121.7699,15.8,256,1533171985
68,30.337993,121.769513,15.7,252,1533171990
68,30.337215,121.768348,15.8,272,1533172008
68,30.336947,121.767947,15.8,238,1533172015
69,30.414928,121.764808,10,285,1537849886
69,30.414642,121.764412,10.1,275,1537849896
69,30.414347,121.764023,10,274,1537849906
69,30.41406,121.763623,10.1,257,1537849916
69,30.41323,121.762443,10.1,250,1537849945
69,30.412908,121.762005,10.1,277,1537849956
69,30.412602,121.761605,10.4,278,1537849966
69,30.412035,121.760847,10.3,276,1537849985
69,30.412035,121.760847,10.3,283,1537849993
69,30.411462,121.760058,10.2,297,1537850006
69,30.410855,121.759188,10.2,270,1537850027
69,30.410552,121.758778,10.1,26,1537850038
69,30.40998,121.757995,10.3,40,1537850056
69,30.409372,121.757152,10.2,105,1537850078
69,30.40877,121.756342,10.4,95,1537850098
69,30.40877,121.756342,10.4,116,1537850104
69,30.408187,121.755508,10.2,139,1537850117
69,30.407575,121.754692,10.4,86,1537850137
69,30.40728,121.754288,10.2,85,1537850147
69,30.406995,121.753865,10.2,103,1537850158
69,30.406113,121.752653,10,85,1537850187
69,30.405825,121.75224,10.1,83,1537850197
69,30.405248,121.751442,10.1,82,1537850218
69,30.4044,121.750218,10,110,1537850247
69,30.404122,121.749813,10,91,1537850257
69,30.403277,121.748605,9.9,101,1537850287
69,30.402988,121.7482,10.1,84,1537850297
69,30.402735,121.747837,10.1,80,1537850307
69,30.40219,121.747028,10.1,94,1537850326
69,30.40186,121.74659,10,72,1537850338
69,30.401292,121.745778,10.1,104,1537850357
69,30.400155,121.744213,10.3,43,1537850396
69,30.400155,121.744213,10.3,26,1537850403
69,30.399823,121.743778,10.3,0,1537850407
69,30.399265,121.742998,10.3,209,1537850427
69,30.398355,121.741798,10.3,139,1537850457
69,30.39777,121.740982,10.2,86,1537850477
69,30.39777,121.740982,10.2,68,1537850483
69,30.397152,121.74013,10.3,93,1537850498
69,30.396592,121.739342,10.4,93,1537850517
69,30.395688,121.738122,10.5,86,1537850547
69,30.395083,121.737285,10.3,76,1537850566
69,30.3948,121.73687,10.3,73,1537850577
69,30.393602,121.735165,10.3,86,1537850618
69,30.393055,121.734375,10.3,77,1537850637
69,30.392197,121.733163,10.2,103,1537850667
69,30.391633,121.732348,10.2,93,1537850686
69,30.39048,121.730728,10,76,1537850727
69,30.39048,121.730728,10,91,1537850735
69,30.390165,121.730283,10.1,73,1537850738
69,30.38965,121.729513,10.1,118,1537850757
69,30.388805,121.7283,9.9,0,1537850787
69,30.388475,121.727827,10.1,264,1537850798
69,30.387933,121.726992,10.1,254,1537850818
69,30.386835,121.725372,10.2,276,1537850858
69,30.385965,121.72416,10.1,272,1537850887
69,30.385675,121.723757,10.2,259,1537850897
69,30.385392,121.723398,10.1,265,1537850907
69,30.385055,121.722965,10.1,234,1537850918
69,30.385055,121.722965,10.1,256,1537850924
69,30.38447,121.72216,10.2,294,1537850941
69,30.38387,121.721375,10.2,266,1537850960
69,30.383578,121.720972,10.2,269,1537850970
69,30.3827,121.719753,10.2,259,1537851001
69,30.3827,121.719753,10.2,268,1537851004
69,30.381835,121.718522,10.3,280,1537851031
69,30.381232,121.717708,10.4,272,1537851050
69,30.380955,121.717292,10.4,279,1537851061
69,30.380357,121.71646,10.3,267,1537851080
69,30.3792,121.7148,10.4,269,1537851093
69,30.379758,121.715622,10.3,315,1537851101
69,30.378618,121.713953,10.4,133,1537851140
69,30.377427,121.712288,10.4,90,1537851181
69,30.376542,121.711022,10.4,257,1537851210
69,30.37571,121.709798,10.5,297,1537851239
69,30.375388,121.709328,10.5,244,1537851250
69,30.374813,121.708473,10.6,238,1537851271
69,30.373982,121.707235,10.5,280,1537851299
69,30.373982,121.707235,10.5,274,1537851303
69,30.37365,121.706782,10.4,279,1537851310
69,30.373347,121.706367,10.4,274,1537851320
69,30.373065,121.705945,10.5,259,1537851331
69,30.37253,121.705143,10.4,93,1537851349
69,30.372238,121.704727,10.4,79,1537851359
69,30.371348,121.70345,10.2,87,1537851391
69,30.370485,121.702272,10.3,80,1537851419
69,30.370168,121.701827,10.2,100,1537851430
69,30.369863,121.701433,10.1,87,1537851440
69,30.369555,121.701042,10.1,46,1537851450
69,30.368383,121.699455,10.2,117,1537851491
69,30.367765,121.698635,10.3,93,1537851510
69,30.367177,121.69782,10.4,101,1537851530
69,30.366578,121.697007,10.4,93,1537851551
69,30.365377,121.695372,10.4,89,1537851590
69,30.364807,121.69453,10.4,100,1537851611
69,30.364807,121.69453,10.4,96,1537851614
69,30.364183,121.693703,10.6,88,1537851630
69,30.36392,121.693313,10.4,99,1537851640
69,30.36361,121.692842,10.5,109,1537851650
69,30.363042,121.691987,10.6,89,1537851671
69,30.362482,121.691123,10.4,70,1537851690
69,30.362215,121.69074,10.5,94,1537851700
69,30.361352,121.689385,10.5,86,1537851731
69,30.360772,121.68853,10.7,94,1537851750
69,30.360507,121.688143,10.5,94,1537851760
69,30.359957,121.687278,10.6,85,1537851779
69,30.35905,121.68601,10.4,96,1537851810
69,30.358792,121.68562,10.6,90,1537851820
69,30.358187,121.684792,10.4,59,1537851839
69,30.35785,121.684338,10.4,8,1537851851
69,30.35785,121.684338,10.4,51,1537851854
70,30.426207,121.880252,10.3,54,1541308530
70,30.426207,121.880252,10.3,47,1541308533
70,30.425147,121.879387,10,47,1541308553
70,30.424365,121.878805,10.4,55,1541308573
70,30.42391,121.878437,10.4,110,1541308584
70,30.422443,121.877123,10.3,103,1541308625
70,30.421722,121.87645,10.5,93,1541308644
70,30.421348,121.876127,10.3,82,1541308655
70,30.418857,121.873783,10.3,88,1541308723
70,30.418135,121.873097,10.3,90,1541308744
70,30.417433,121.872325,10.3,76,1541308764
70,30.416828,121.871665,10.4,95,1541308783
70,30.416507,121.871287,10.1,81,1541308793
70,30.416507,121.871287,10.1,155,1541308802
70,30.415533,121.870038,10.2,116,1541308824
70,30.415248,121.869693,10.2,111,1541308834
70,30.414637,121.868972,10.1,94,1541308853
70,30.414292,121.868543,10.3,97,1541308864
70,30.413038,121.86699,10.4,100,1541308903
70,30.412752,121.86664,10.3,83,1541308913
70,30.4124,121.866217,10.3,74,1541308924
70,30.412087,121.865827,10.2,0,1541308934
70,30.411473,121.865037,10.2,0,1541308954
70,30.410867,121.864307,10.3,261,1541308973
70,30.41051,121.863883,10.3,277,1541308984
70,30.409853,121.863057,10.4,264,1541309004
70,30.409537,121.86267,10.3,263,1541309014
70,30.408627,121.861535,10.3,264,1541309044
70,30.407652,121.860318,10.1,270,1541309075
70,30.40715,121.859772,10.2,241,1541309090
70,30.406635,121.859325,10.2,266,1541309104
70,30.406635,121.859325,10.2,287,1541309113
70,30.405877,121.858637,10,259,1541309124
70,30.405232,121.857968,10.1,265,1541309143
70,30.404528,121.85729,10.4,282,1541309164
70,30.403817,121.85662,10.1,267,1541309184
70,30.403423,121.856242,10.1,106,1541309195
70,30.402828,121.85558,10,93,1541309213
70,30.40217,121.854782,10.2,86,1541309234
70,30.401833,121.854418,10.2,85,1541309244
70,30.401488,121.85407,10.1,84,1541309254
70,30.400805,121.853353,10.3,112,1541309274
70,30.399908,121.852173,10.1,69,1541309304
70,30.399593,121.851795,10.2,29,1541309314
70,30.399907,121.852172,10.1,342,1541309319
70,30.398957,121.851033,10.1,80,1541309334
70,30.398645,121.850643,10.2,100,1541309344
70,30.398338,121.85025,10.2,86,1541309354
70,30.398025,121.849862,10.4,90,1541309364
70,30.395468,121.846737,10.4,95,1541309443
70,30.395468,121.846737,10.4,106,1541309453
70,30.395145,121.846347,10.4,231,1541309454
70,30.394822,121.845957,10.4,283,1541309464
70,30.394502,121.845558,10.4,282,1541309474
70,30.394502,121.845558,10.4,289,1541309483
70,30.392582,121.843162,10.4,276,1541309538
70,30.391955,121.842352,10.4,267,1541309558
70,30.39131,121.841553,10.6,267,1541309578
70,30.390682,121.84074,10.6,262,1541309598
70,30.390047,121.839935,10.5,273,1541309619
70,30.389377,121.839083,10.7,276,1541309638
70,30.388773,121.838315,10.4,293,1541309658
70,30.387847,121.837138,10.7,320,1541309687
70,30.387847,121.837138,10.7,269,1541309692
70,30.387468,121.836648,10.6,265,1541309698
70,30.387468,121.836648,10.6,272,1541309704
70,30.387155,121.836238,10.3,267,1541309708
70,30.38686,121.835872,10.6,252,1541309718
70,30.38622,121.835065,10.5,265,1541309738
70,30.38556,121.834205,10.6,253,1541309758
70,30.385247,121.833798,10.5,76,1541309768
70,30.384637,121.833032,10.7,84,1541309788
70,30.384282,121.83259,10.6,75,1541309798
70,30.383642,121.831785,10.6,96,1541309818
70,30.383328,121.831377,10.6,96,1541309828
70,30.383055,121.831003,10.4,76,1541309838
70,30.382757,121.830583,10.4,95,1541309848
70,30.382412,121.830133,10.5,85,1541309858
70,30.381465,121.828915,10.6,88,1541309888
70,30.380555,121.827677,10.5,88,1541309918
70,30.379612,121.826457,10.5,96,1541309948
70,30.379307,121.826045,10.4,92,1541309959
70,30.377765,121.823992,10.6,163,1541310008
70,30.377765,121.823992,10.6,227,1541310014
70,30.37746,121.823575,10.5,71,1541310018
70,30.377177,121.823205,10.6,98,1541310028
70,30.376843,121.822747,10.6,87,1541310038
70,30.375323,121.820735,10.5,96,1541310088
70,30.374398,121.81949,10.5,96,1541310118
70,30.37375,121.818628,10.4,88,1541310139
70,30.37314,121.817802,10.6,55,1541310158
70,30.372563,121.817017,10.4,279,1541310178
70,30.371942,121.816187,10.8,271,1541310198
70,30.371628,121.815782,10.4,256,1541310208
70,30.371325,121.815365,10.4,269,1541310218
70,30.370095,121.81371,10.5,266,1541310258
70,30.369475,121.812885,10.6,261,1541310278
70,30.36794,121.810802,10.8,253,1541310328
70,30.36794,121.810802,10.8,261,1541310333
70,30.367322,121.809963,10.6,263,1541310348
70,30.367007,121.809552,10.6,275,1541310358
70,30.366698,121.809132,10.6,261,1541310368
70,30.366388,121.808717,10.6,236,1541310378
70,30.366085,121.808298,10.6,256,1541310388
70,30.365772,121.807888,10.6,288,1541310398
70,30.365772,121.807888,10.6,94,1541310403
70,30.364567,121.806262,10.5,71,1541310437
70,30.363915,121.80539,10.7,90,1541310458
70,30.3636,121.804977,10.6,90,1541310468
70,30.362982,121.804143,10.6,105,1541310488
70,30.362375,121.803297,10.7,66,1541310508
70,30.36207,121.80288,10.7,80,1541310518
70,30.36207,121.80288,10.7,75,1541310530
71,30.380938,121.805638,9.9,98,1537765802
71,30.380317,121.804905,9.9,85,1537765814
71,30.379668,121.804188,10,87,1537765834
71,30.378453,121.802673,10,85,1537765874
71,30.378147,121.802297,10,75,1537765884
71,30.37784,121.801913,10.1,186,1537765894
71,30.377527,121.80154,10.1,273,1537765904
71,30.376887,121.80082,10,263,1537765924
71,30.375338,121.799012,9.7,269,1537765974
71,30.373208,121.796427,10,271,1537766044
71,30.372583,121.795693,10,275,1537766065
71,30.371972,121.79493,10.1,313,1537766084
71,30.371652,121.794557,10.1,20,1537766094
71,30.371652,121.794557,10.1,29,1537766101
71,30.37101,121.79384,10,18,1537766114
71,30.370702,121.793465,10,13,1537766125
71,30.370057,121.792732,10,19,1537766144
71,30.369413,121.792012,10,13,1537766164
71,30.368495,121.790865,10.1,15,1537766194
71,30.367872,121.790115,10.1,341,1537766214
71,30.367572,121.789727,10.1,353,1537766225
71,30.366968,121.78895,10,351,1537766245
71,30.366345,121.788203,10,350,1537766263
71,30.366033,121.787833,10,1,1537766274
71,30.365727,121.787457,10.1,13,1537766285
71,30.36543,121.787067,10.1,16,1537766295
71,30.36451,121.785922,10,21,1537766324
71,30.364188,121.785553,10,341,1537766334
71,30.363863,121.785187,10,11,1537766345
71,30.363547,121.784812,10.1,343,1537766355
71,30.362308,121.78329,10.1,353,1537766394
71,30.362308,121.78329,10.1,354,1537766402
71,30.361992,121.782913,10.1,273,1537766405
71,30.36168,121.78253,10.1,217,1537766415
71,30.361073,121.781752,10.2,133,1537766434
71,30.360762,121.781372,10.1,158,1537766444
71,30.360762,121.781372,10.1,177,1537766452
71,30.359803,121.780253,10.2,175,1537766476
71,30.359187,121.779482,10.1,175,1537766495
71,30.358875,121.779097,10.1,171,1537766506
71,30.358252,121.778343,10.1,168,1537766526
71,30.35794,121.777962,10.1,183,1537766536
71,30.35732,121.777187,10.2,167,1537766555
71,30.357,121.776798,10.3,175,1537766566
71,30.356043,121.775662,10.2,157,1537766596
71,30.355072,121.774523,10.3,183,1537766626
71,30.352563,121.771433,10.2,180,1537766704
71,30.352563,121.771433,10.2,164,1537766711
71,30.352257,121.77105,10.1,165,1537766716
71,30.351627,121.770302,10.1,218,1537766735
71,30.351023,121.769527,10.1,258,1537766755
71,30.35038,121.768785,10,267,1537766775
71,30.350052,121.76842,10.1,274,1537766785
72,30.477567,121.8806,11.2,264,1534905735
72,30.477233,121.880233,11.4,251,1534905745
72,30.476883,121.879833,11.2,225,1534905755
72,30.476483,121.879383,11.2,258,1534905765
72,30.476117,121.878967,11.1,281,1534905775
72,30.47575,121.878583,11.2,282,1534905785
72,30.475383,121.878183,11.2,101,1534905795
72,30.474667,121.877433,11.4,117,1534905815
72,30.473867,121.8766,11.5,121,1534905835
72,30.472783,121.87545,11.2,120,1534905865
72,30.472,121.874633,11.2,110,1534905885
72,30.471617,121.874233,11.3,94,1534905895
72,30.471617,121.874233,11.3,90,1534905909
72,30.470883,121.873417,11.3,54,1534905915
72,30.470517,121.873,11.3,49,1534905926
72,30.469767,121.8722,11.2,79,1534905945
72,30.469417,121.87175,11.2,96,1534905955
72,30.467533,121.869733,11.4,97,1534906005
72,30.466433,121.868583,11.5,95,1534906035
72,30.465617,121.86775,11.7,58,1534906056
72,30.464833,121.8669,11.4,98,1534906076
72,30.463733,121.865717,11.2,77,1534906106
72,30.463383,121.865367,11.3,135,1534906116
72,30.463383,121.865367,11.3,90,1534906130
72,30.46225,121.864133,11.4,85,1534906152
72,30.461483,121.863317,11.4,89,1534906172
72,30.4611,121.8629,11.3,61,1534906183
72,30.460317,121.86205,11.4,261,1534906203
72,30.460317,121.86205,11.4,259,1534906210
72,30.45965,121.86135,11.3,270,1534906222
72,30.459233,121.8609,11.3,272,1534906232
72,30.458083,121.85965,11.4,267,1534906263
72,30.457333,121.85885,11.4,249,1534906283
72,30.456533,121.85805,11.4,267,1534906303
72,30.45575,121.857233,11.3,241,1534906323
72,30.455067,121.8565,11.4,294,1534906343
72,30.454333,121.85575,11.5,305,1534906362
72,30.453917,121.855317,11.5,269,1534906373
72,30.4535,121.854867,11.4,280,1534906383
72,30.453167,121.854517,11.3,270,1534906393
72,30.45275,121.854067,11.3,189,1534906403
72,30.452417,121.853717,11.3,49,1534906413
72,30.45165,121.852917,11.4,73,1534906433
72,30.450883,121.852133,11.4,81,1534906453
72,30.450467,121.851683,11.4,90,1534906463
72,30.448267,121.8493,11.4,79,1534906523
72,30.448267,121.8493,11.4,88,1534906530
72,30.447133,121.848083,11.4,91,1534906553
72,30.445583,121.846433,11.4,87,1534906593
72,30.44445,121.84525,11.4,85,1534906622
72,30.44405,121.844833,11.4,87,1534906633
72,30.44255,121.843283,11.4,71,1534906671
72,30.44175,121.84245,11.4,82,1534906693
72,30.441333,121.842017,11.4,92,1534906703
72,30.440967,121.841617,11.3,129,1534906713
72,30.439867,121.84045,11.3,11,1534906742
72,30.4395,121.84005,11.3,289,1534906753
72,30.4369,121.837267,11.4,294,1534906821
72,30.4369,121.837267,11.4,266,1534906828
72,30.436483,121.836817,11.3,258,1534906833
72,30.436117,121.836417,11.3,267,1534906843
72,30.4354,121.83565,11.3,289,1534906862
72,30.435033,121.835267,11.3,276,1534906873
72,30.433883,121.8341,11.4,274,1534906902
72,30.433517,121.8337,11.5,187,1534906912
72,30.43275,121.832967,11.5,195,1534906931
72,30.431917,121.832167,11.4,195,1534906953
72,30.4311,121.831417,11.3,289,1534906972
72,30.4299,121.830317,11.3,296,1534907002
72,30.42785,121.828567,11.4,267,1534907051
72,30.42785,121.828567,11.4,274,1534907059
72,30.427383,121.828183,11.4,277,1534907062
72,30.426567,121.827483,11.3,142,1534907083
72,30.424883,121.826117,11.4,73,1534907122
72,30.424883,121.826117,11.4,73,1534907129
72,30.424067,121.825467,11.3,83,1534907141
72,30.42025,121.822333,11.4,84,1534907148
72,30.41985,121.821967,11.3,85,1534907158
72,30.419433,121.8216,11.4,73,1534907168
72,30.418583,121.820833,11.3,92,1534907188
72,30.417817,121.82015,11.3,98,1534907208
72,30.417367,121.81975,11.4,92,1534907218
72,30.417,121.819417,11.4,103,1534907228
72,30.416167,121.818633,11.4,102,1534907248
72,30.4154,121.81795,11.3,88,1534907268
72,30.41495,121.81755,11.4,79,1534907278
72,30.414583,121.817217,11.3,55,1534907288
72,30.413733,121.816433,11.4,322,1534907308
72,30.413367,121.816117,11.4,327,1534907318
72,30.412517,121.815317,11.4,355,1534907338
72,30.41215,121.815,11.4,335,1534907348
72,30.41095,121.813883,11.3,353,1534907377
72,30.41055,121.813533,11.4,346,1534907388
72,30.40975,121.812783,11.4,10,1534907408
72,30.413367,121.816117,11.4,356,1534907409
72,30.408883,121.812,11.4,16,1534907428
72,30.4077,121.81095,11.3,3,1534907458
72,30.406367,121.8098,11.4,16,1534907489
72,30.4056,121.809083,11.5,1,1534907508
72,30.404867,121.80835,11.5,9,1534907528
72,30.404433,121.807917,11.4,8,1534907539
72,30.404017,121.807467,11.5,351,1534907549
72,30.4033,121.806717,11.4,16,1534907568
72,30.402967,121.80635,11.4,347,1534907578
72,30.402183,121.805483,11.4,291,1534907599
72,30.401783,121.805033,11.4,312,1534907609
72,30.401067,121.804267,11.4,9,1534907628
72,30.400317,121.80345,11.4,342,1534907648
72,30.3992,121.8022,11.4,342,1534907678
72,30.398517,121.8014,11.4,356,1534907697
72,30.401783,121.805033,11.4,343,1534907700
72,30.397767,121.8005,11.3,339,1534907718
72,30.397383,121.800033,11.4,344,1534907729
72,30.3967,121.799217,11.5,333,1534907748
72,30.395667,121.797983,11.4,339,1534907777
72,30.395317,121.79755,11.4,329,1534907788
72,30.394933,121.797083,11.4,315,1534907798
72,30.394583,121.79665,11.3,332,1534907808
72,30.393883,121.795783,11.4,337,1534907829
72,30.393217,121.794967,11.4,352,1534907847
72,30.392867,121.794533,11.4,79,1534907857
72,30.392483,121.794067,11.4,69,1534907868
72,30.392483,121.794067,11.4,69,1534907959
72,30.391833,121.793233,11.3,86,1534907973
72,30.391117,121.7924,11.4,80,1534907992
72,30.39075,121.791983,11.3,81,1534908002
72,30.39075,121.791983,11.3,106,1534908008
72,30.390367,121.791517,11.4,223,1534908013
72,30.3897,121.790717,11.3,31,1534908033
72,30.388617,121.78945,11.3,291,1534908062
72,30.388233,121.789,11.3,282,1534908073
72,30.386817,121.787367,11.4,275,1534908112
72,30.386433,121.78695,11.4,289,1534908122
72,30.386033,121.7865,11.4,270,1534908133
72,30.385633,121.786033,11.4,268,1534908144
72,30.384933,121.785233,11.4,263,1534908164
72,30.384233,121.78445,11.4,347,1534908182
72,30.383867,121.784033,11.4,89,1534908193
72,30.383417,121.783533,11.4,94,1534908204
72,30.382717,121.78275,11.4,90,1534908224
72,30.381183,121.78105,11.4,82,1534908264
72,30.380483,121.78025,11.5,91,1534908284
72,30.3798,121.779467,11.4,97,1534908308
72,30.378683,121.778217,11.5,92,1534908332
72,30.378283,121.77775,11.5,85,1534908344
72,30.376783,121.776017,11.4,88,1534908384
72,30.3761,121.775217,11.3,153,1534908404
72,30.374667,121.7736,11.5,246,1534908442
72,30.3743,121.773183,11.4,59,1534908452
72,30.3739,121.772733,11.4,70,1534908464
72,30.372833,121.771533,11.4,84,1534908492
72,30.372467,121.771117,11.4,103,1534908502
72,30.371367,121.769883,11.4,100,1534908533
72,30.370967,121.769417,11.4,97,1534908543
72,30.369933,121.768217,11.3,100,1534908572
72,30.36955,121.76775,11.3,86,1534908584
72,30.3685,121.76655,11.3,84,1534908613
72,30.3685,121.76655,11.3,315,1534908619
72,30.36775,121.765683,11.2,265,1534908633
72,30.367383,121.765267,11.3,272,1534908644
72,30.366667,121.764433,11.3,265,1534908663
72,30.366,121.763633,11.3,278,1534908682
72,30.3656,121.763183,11.2,277,1534908693
72,30.36525,121.762767,11.1,275,1534908704
72,30.364483,121.761917,11.2,274,1534908724
73,30.336585,121.797082,10.6,258,1532417499
73,30.336885,121.79751,10.7,332,1532417509
73,30.337433,121.79834,10.7,61,1532417528
73,30.337995,121.799215,10.6,265,1532417548
73,30.338317,121.799688,10.6,272,1532417559
73,30.338898,121.800492,10.5,258,1532417578
73,30.339218,121.800897,10.7,267,1532417588
73,30.340252,121.802123,10.5,256,1532417619
73,30.340893,121.802873,10.5,275,1532417638
73,30.341225,121.803272,10.6,267,1532417648
73,30.341867,121.804087,10.6,265,1532417668
73,30.342215,121.804542,10.6,129,1532417679
73,30.347447,121.811677,10.7,83,1532417682
73,30.341867,121.804087,10.6,95,1532417700
73,30.348377,121.81294,10.7,82,1532417712
73,30.347783,121.812142,10.6,93,1532417754
73,30.349947,121.815038,10.6,95,1532417762
73,30.350255,121.81547,10.7,94,1532417772
73,30.349662,121.81466,10.8,100,1532417814
73,30.35154,121.817187,10.7,86,1532417874
73,30.354018,121.820525,10.6,89,1532417892
73,30.353073,121.819258,10.7,88,1532417922
73,30.355347,121.822202,10.8,98,1532417933
73,30.355952,121.822992,10.6,241,1532417952
73,30.356305,121.823443,10.7,104,1532417963
73,30.354982,121.821757,10.5,98,1532417982
73,30.351193,121.816728,10.7,85,1532418000
73,30.357527,121.825148,10.7,116,1532418003
73,30.35816,121.825993,10.8,219,1532418023
73,30.356917,121.8243,10.5,262,1532418044
73,30.35913,121.827233,10.8,271,1532418053
73,30.359458,121.827638,10.7,262,1532418063
73,30.36009,121.828473,10.7,266,1532418083
73,30.360395,121.828893,10.6,262,1532418093
73,30.358802,121.82682,10.4,262,1532418104
73,30.361012,121.829742,10.7,275,1532418113
73,30.361312,121.830173,10.6,269,1532418123
73,30.361915,121.831033,10.8,264,1532418143
73,30.362232,121.831463,10.7,266,1532418153
73,30.360705,121.829315,10.8,268,1532418164
73,30.363492,121.833148,10.5,267,1532418193
73,30.363492,121.833148,10.5,268,1532418254
73,30.36574,121.836043,10.7,265,1532418263
73,30.366325,121.83684,10.8,240,1532418282
73,30.361012,121.829742,10.7,175,1532418311
73,30.365418,121.835628,10.7,73,1532418314
73,30.367913,121.839015,10.7,77,1532418332
73,30.367567,121.838545,10.6,83,1532418383
73,30.369837,121.84144,10.7,87,1532418392
73,30.37017,121.841842,10.8,92,1532418402
73,30.365102,121.83521,10.7,86,1532418441
73,30.369503,121.841043,10.6,81,1532418443
74,30.337263,121.765622,10.1,80,1536279301
74,30.337263,121.765622,10.1,91,1536279308
74,30.339297,121.767728,10.1,88,1536279361
74,30.339637,121.768077,10.1,89,1536279371
74,30.340672,121.769123,10.1,87,1536279400
74,30.340672,121.769123,10.1,91,1536279406
74,30.342037,121.770537,10.1,184,1536279441
74,30.342377,121.77089,10.2,277,1536279451
74,30.342713,121.771247,10.2,265,1536279461
74,30.344072,121.772653,10.1,284,1536279501
74,30.344727,121.773375,10.2,267,1536279520
74,30.34537,121.774115,10.2,264,1536279541
74,30.346348,121.775242,10.1,323,1536279571
74,30.348528,121.777942,10.3,11,1536279640
74,30.348528,121.777942,10.3,10,1536279648
74,30.34915,121.7787,10.1,274,1536279661
74,30.349465,121.779078,10.3,293,1536279671
74,30.35038,121.780228,10,276,1536279701
74,30.351,121.780995,10.1,272,1536279721
74,30.351297,121.781392,10.1,274,1536279731
74,30.351903,121.782173,10.1,263,1536279751
74,30.352212,121.78256,10.1,272,1536279761
74,30.352525,121.782943,10.2,176,1536279771
74,30.353137,121.783727,10,78,1536279791
74,30.35372,121.784467,10.1,86,1536279811
74,30.35435,121.7853,10.2,72,1536279831
74,30.354958,121.786078,10.2,88,1536279851
74,30.355547,121.786813,10.1,77,1536279870
74,30.355888,121.787238,10.2,79,1536279881
74,30.356202,121.787615,10.1,89,1536279891
74,30.356515,121.787997,10.2,81,1536279901
74,30.356515,121.787997,10.2,81,1536279908
74,30.357405,121.789118,10.2,68,1536279930
74,30.358045,121.78993,10.2,346,1536279951
74,30.358353,121.790313,10.2,89,1536279961
74,30.358353,121.790313,10.2,89,1536279968
74,30.359872,121.792262,10.1,76,1536280011
74,30.360483,121.793038,10.1,83,1536280031
74,30.36106,121.793773,10.1,101,1536280050
74,30.361365,121.794158,10.1,101,1536280060
74,30.362015,121.794963,9.9,354,1536280081
74,30.362595,121.795695,10,257,1536280100
74,30.362893,121.796082,10.1,244,1536280110
74,30.363198,121.796467,10,253,1536280120
74,30.363837,121.797277,10.1,269,1536280141
74,30.36441,121.798017,10.1,253,1536280159
74,30.364705,121.798408,10.1,205,1536280170
74,30.365643,121.7996,10,191,1536280201
74,30.365643,121.7996,10,184,1536280208
74,30.365943,121.799992,10.1,195,1536280211
74,30.367445,121.801952,10.1,214,1536280261
74,30.367755,121.802337,10,205,1536280271
74,30.36831,121.803085,10.1,245,1536280290
75,30.391492,121.652935,35,177,1534754024
75,30.392733,121.65407,33.8,234,1534754035
75,30.393337,121.654613,33.6,173,1534754040
75,30.393927,121.655162,33.4,174,1534754045
75,30.39512,121.656223,33.1,186,1534754055
75,30.39571,121.656748,32.6,186,1534754060
75,30.397513,121.658292,33.4,185,1534754075
75,30.398125,121.658813,33.2,199,1534754080
75,30.39874,121.659323,33.4,182,1534754085
75,30.399362,121.65984,33.8,179,1534754090
75,30.399865,121.660257,33.9,147,1534754095
75,30.400613,121.66089,34.2,185,1534754100
75,30.401858,121.661948,33.8,181,1534754110
